Genome_Name,TaxonID
Mycobacterium tuberculosis XTB13-183,1427261
Mycobacterium tuberculosis XTB13-184,1427262
Mycobacterium tuberculosis XTB13-186,1427264
Mycobacterium tuberculosis XTB13-187,1427265
Mycobacterium tuberculosis XTB13-188,1427266
Mycobacterium tuberculosis XTB13-190,1427268
Mycobacterium tuberculosis XTB13-191,1427269
Mycobacterium tuberculosis XTB13-192,1427270
Mycobacterium tuberculosis XTB13-193,1427271
Mycobacterium tuberculosis XTB13-194,1427272
Mycobacterium tuberculosis XTB13-195,1427273
Mycobacterium tuberculosis XTB13-196,1427274
Mycobacterium tuberculosis XTB13-197,1427275
Mycobacterium tuberculosis XTB13-198,1427276
Mycobacterium tuberculosis XTB13-199,1427277
Mycobacterium tuberculosis XTB13-200,1427278
Mycobacterium tuberculosis XTB13-201,1427279
Mycobacterium tuberculosis XTB13-203,1427280
Mycobacterium tuberculosis XTB13-204,1427281
Mycobacterium tuberculosis XTB13-205,1427282
Mycobacterium tuberculosis XTB13-206,1427283
Mycobacterium tuberculosis XTB13-208,1427285
Mycobacterium tuberculosis XTB13-209,1427286
Mycobacterium tuberculosis XTB13-210,1427287
Mycobacterium tuberculosis XTB13-211,1427288
Mycobacterium tuberculosis XTB13-212,1427289
Mycobacterium tuberculosis XTB13-213,1427290
Mycobacterium tuberculosis XTB13-214,1427291
Mycobacterium tuberculosis XTB13-216,1427292
Mycobacterium tuberculosis XTB13-217,1427293
Mycobacterium tuberculosis XTB13-218,1427294
Mycobacterium tuberculosis XTB13-219,1427295
Mycobacterium tuberculosis XTB13-223,1427296
Mycobacterium tuberculosis XTB13-225,1427297
Mycobacterium tuberculosis XTB13-227,1427298
Mycobacterium tuberculosis XTB13-228,1427299
Mycobacterium tuberculosis XTB13-229,1427300
Mycobacterium tuberculosis XTB13-230,1427301
Mycobacterium tuberculosis XTB13-231,1427302
Mycobacterium tuberculosis XTB13-232,1427303
Mycobacterium tuberculosis XTB13-233,1427304
Mycobacterium tuberculosis XTB13-234,1427305
Mycobacterium tuberculosis XTB13-235,1427306
Mycobacterium tuberculosis XTB13-237,1427307
Mycobacterium tuberculosis XTB13-238,1427308
Mycobacterium tuberculosis XTB13-239,1427309
Mycobacterium tuberculosis XTB13-240,1427310
Mycobacterium tuberculosis XTB13-241,1427311
Mycobacterium tuberculosis XTB13-242,1427312
Mycobacterium tuberculosis XTB13-244,1427313
Mycobacterium tuberculosis XTB13-245,1427314
Mycobacterium tuberculosis XTB13-246,1427315
Mycobacterium tuberculosis XTB13-247,1427316
Mycobacterium tuberculosis XTB13-249,1427317
Mycobacterium tuberculosis XTB13-250,1427318
Mycobacterium tuberculosis XTB13-251,1427319
Mycobacterium tuberculosis XTB13-252,1427320
Mycobacterium tuberculosis XTB13-253,1427321
Mycobacterium tuberculosis XTB13-255,1427322
Mycobacterium tuberculosis XTB13-256,1427323
Mycobacterium tuberculosis XTB13-262,1427324
Mycobacterium tuberculosis XTB13-265,1427325
Mycobacterium tuberculosis XTB13-278,1427327
Mycobacterium tuberculosis XTB13-290,1427329
Mycobacterium tuberculosis XTB13-299,1427330
Mycobacterium tuberculosis MTB-489,1429886
Mycobacterium tuberculosis MTB-476,1429887
Mycobacterium tuberculosis HM,1432058
Mycobacterium gastri 'Wayne',1436723
Mycobacterium bovis B2 7505,1438822
Mycobacterium bovis Bz 31150,1438823
Mycobacterium bovis D 4155,1438824
Mycobacterium bovis Kc 32216,1438825
Mycobacterium bovis Kc 9614,1438826
Mycobacterium bovis Mr 4387,1438827
Mycobacterium bovis Wt 21231,1438828
Mycobacterium bovis Wt 21419,1438829
Mycobacterium tuberculosis UT0073,1438832
Mycobacterium tuberculosis 1010SM,1438833
Mycobacterium tuberculosis UT0074,1438834
Mycobacterium tuberculosis 1173CS,1438835
Mycobacterium tuberculosis UT0054,1438836
Mycobacterium tuberculosis 1429BH,1438837
Mycobacterium tuberculosis 1430BH,1438838
Mycobacterium tuberculosis UT0014,1438839
Mycobacterium tuberculosis UT0043,1438840
Mycobacterium tuberculosis UT0028,1438841
Mycobacterium tuberculosis 1755BN,1438842
Mycobacterium tuberculosis 2074CJ,1438843
Mycobacterium tuberculosis 2088HD,1438844
Mycobacterium tuberculosis 2089HD,1438845
Mycobacterium tuberculosis 2091HD,1438846
Mycobacterium tuberculosis 2092HD,1438847
Mycobacterium tuberculosis 2093HD,1438848
Mycobacterium tuberculosis 2094HD,1438849
Mycobacterium tuberculosis 2097HD,1438850
Mycobacterium tuberculosis 2099HD,1438851
Mycobacterium tuberculosis 2100HD,1438852
Mycobacterium tuberculosis 2101HD,1438853
Mycobacterium tuberculosis 2104HD,1438854
Mycobacterium tuberculosis 2196MM,1438856
Mycobacterium tuberculosis 2228BH,1438858
Mycobacterium tuberculosis 2229BH,1438859
Mycobacterium tuberculosis 2230BH,1438860
Mycobacterium tuberculosis 2231BH,1438861
Mycobacterium tuberculosis 2233BH,1438862
Mycobacterium tuberculosis 2482AR,1438863
Mycobacterium tuberculosis 2483AR,1438864
Mycobacterium tuberculosis 2484AR,1438865
Mycobacterium tuberculosis 2485AR,1438866
Mycobacterium tuberculosis UT0119,1438867
Mycobacterium tuberculosis 2541MS,1438868
Mycobacterium tuberculosis 2542MS,1438869
Mycobacterium tuberculosis 2543MS,1438870
Mycobacterium tuberculosis 2995AB,1438871
Mycobacterium tuberculosis 3067CJ,1438872
Mycobacterium tuberculosis 3280CJ,1438873
Mycobacterium tuberculosis 3499MM,1438874
Mycobacterium tuberculosis UT0103,1438877
Mycobacterium tuberculosis UT0117,1438878
Mycobacterium tuberculosis UT0098,1438879
Mycobacterium tuberculosis UT0006,1438881
Mycobacterium tuberculosis UT0047,1438884
Mycobacterium tuberculosis UT0032,1438887
Mycobacterium tuberculosis UT0049,1438890
Mycobacterium tuberculosis UT0101,1438892
Mycobacterium tuberculosis INS_MDR,1441925
Mycobacterium tuberculosis INS_SEN,1441926
Mycobacterium tuberculosis INS_XDR,1441927
Mycobacterium tuberculosis MD17898,1447432
Mycobacterium tuberculosis MD17904,1447433
Mycobacterium tuberculosis MD17902,1447434
Mycobacterium tuberculosis MD18320,1447435
Mycobacterium tuberculosis MD18486,1447436
Mycobacterium tuberculosis MD16555,1447437
Mycobacterium tuberculosis MD18478,1447438
Mycobacterium tuberculosis MD18489,1447439
Mycobacterium tuberculosis MD19964,1447440
Mycobacterium tuberculosis MD19693,1447441
Mycobacterium tuberculosis MD19042,1447442
Mycobacterium tuberculosis MD17614,1447443
Mycobacterium tuberculosis MD17615,1447444
Mycobacterium tuberculosis MD18115,1447445
Mycobacterium tuberculosis MD17748,1447446
Mycobacterium tuberculosis MD19043,1447447
Mycobacterium tuberculosis MD20344,1447448
Mycobacterium tuberculosis MD20845,1447449
Mycobacterium tuberculosis MD17890,1447450
Mycobacterium tuberculosis MD19339,1447451
Mycobacterium tuberculosis MD19591,1447452
Mycobacterium tuberculosis MD18472,1447453
Mycobacterium tuberculosis MD19323,1447454
Mycobacterium tuberculosis MD19051,1447455
Mycobacterium tuberculosis MD16764,1447456
Mycobacterium tuberculosis MD18096,1447457
Mycobacterium tuberculosis MD17973,1447458
Mycobacterium tuberculosis MD18112,1447459
Mycobacterium tuberculosis MD17903,1447460
Mycobacterium tuberculosis MD15594,1447461
Mycobacterium tuberculosis MD16728,1447462
Mycobacterium tuberculosis MD18498,1447463
Mycobacterium tuberculosis MD18116,1447464
Mycobacterium tuberculosis MD18090,1447465
Mycobacterium tuberculosis MD18314,1447466
Mycobacterium tuberculosis MD16261,1447467
Mycobacterium tuberculosis MD16732,1447468
Mycobacterium tuberculosis MD17021,1447469
Mycobacterium tuberculosis MD17503,1447470
Mycobacterium tuberculosis MD17517,1447471
Mycobacterium tuberculosis MD17647,1447472
Mycobacterium tuberculosis MD17646,1447473
Mycobacterium tuberculosis MD17613,1447474
Mycobacterium tuberculosis MD16775,1447475
Mycobacterium tuberculosis MD17240,1447476
Mycobacterium tuberculosis MD17749,1447477
Mycobacterium tuberculosis MD16765,1447478
Mycobacterium tuberculosis MD17656,1447479
Mycobacterium tuberculosis MD17888,1447480
Mycobacterium tuberculosis MD17901,1447482
Mycobacterium tuberculosis MD16577,1447483
Mycobacterium tuberculosis MD16277,1447484
Mycobacterium tuberculosis MD16553,1447485
Mycobacterium tuberculosis MD15766,1447486
Mycobacterium tuberculosis MD15974,1447487
Mycobacterium tuberculosis MD15958,1447488
Mycobacterium tuberculosis MD16265,1447489
Mycobacterium tuberculosis MD15226,1447490
Mycobacterium tuberculosis MD16568,1447491
Mycobacterium tuberculosis MD16571,1447492
Mycobacterium tuberculosis MD17006,1447493
Mycobacterium tuberculosis MD15430,1447494
Mycobacterium tuberculosis MD17232,1447495
Mycobacterium tuberculosis MD15956,1447496
Mycobacterium tuberculosis MD15977,1447497
Mycobacterium tuberculosis MD15770,1447498
Mycobacterium tuberculosis MD15751,1447499
Mycobacterium tuberculosis MD15963,1447500
Mycobacterium tuberculosis MD15855,1447501
Mycobacterium tuberculosis MD16257,1447502
Mycobacterium tuberculosis MD15774,1447503
Mycobacterium tuberculosis MD14620,1447504
Mycobacterium tuberculosis MD13744,1447505
Mycobacterium tuberculosis MD14839,1447506
Mycobacterium tuberculosis MD14844,1447507
Mycobacterium tuberculosis MD14847,1447508
Mycobacterium tuberculosis MD15050,1447509
Mycobacterium tuberculosis MD13874,1447510
Mycobacterium tuberculosis MD14621,1447511
Mycobacterium tuberculosis MD14832,1447512
Mycobacterium tuberculosis MD15973,1447513
Mycobacterium tuberculosis MD13878,1447514
Mycobacterium tuberculosis MD14002,1447515
Mycobacterium tuberculosis MD14435,1447516
Mycobacterium tuberculosis MD14709,1447517
Mycobacterium tuberculosis MD14825,1447518
Mycobacterium tuberculosis MD15597,1447519
Mycobacterium tuberculosis MD14720,1447520
Mycobacterium tuberculosis MD15212,1447521
Mycobacterium tuberculosis MD14437,1447522
Mycobacterium tuberculosis MD16573,1447523
Mycobacterium tuberculosis MD15584,1447524
Mycobacterium tuberculosis MD15758,1447525
Mycobacterium tuberculosis MD15765,1447526
Mycobacterium tuberculosis MD15762,1447527
Mycobacterium tuberculosis TKK_03_0012,1448390
Mycobacterium tuberculosis TKK_03_0015,1448392
Mycobacterium tuberculosis TKK_03_0021,1448393
Mycobacterium tuberculosis TKK_03_0023,1448394
Mycobacterium tuberculosis TKK_03_0024,1448395
Mycobacterium tuberculosis TKK_03_0028,1448396
Mycobacterium tuberculosis TKK_03_0035,1448397
Mycobacterium tuberculosis TKK_03_0037,1448398
Mycobacterium tuberculosis TKK_03_0038,1448399
Mycobacterium tuberculosis TKK_03_0039,1448400
Mycobacterium tuberculosis TKK_03_0040,1448401
Mycobacterium tuberculosis TKK_03_0042,1448402
Mycobacterium tuberculosis TKK_03_0044,1448403
Mycobacterium tuberculosis TKK_03_0047,1448404
Mycobacterium tuberculosis TKK_03_0050,1448405
Mycobacterium tuberculosis TKK_03_0058,1448406
Mycobacterium tuberculosis TKK_03_0059,1448407
Mycobacterium tuberculosis TKK_03_0062,1448409
Mycobacterium tuberculosis TKK_03_0063,1448410
Mycobacterium tuberculosis TKK_03_0064,1448411
Mycobacterium tuberculosis TKK_03_0065,1448412
Mycobacterium tuberculosis TKK_03_0072,1448414
Mycobacterium tuberculosis TKK_03_0075,1448417
Mycobacterium tuberculosis TKK_03_0083,1448421
Mycobacterium tuberculosis TKK_03_0089,1448426
Mycobacterium tuberculosis TKK_03_0090,1448427
Mycobacterium tuberculosis TKK_03_0092,1448428
Mycobacterium tuberculosis TKK_03_0094,1448430
Mycobacterium tuberculosis TKK_03_0096,1448431
Mycobacterium tuberculosis TKK_03_0098,1448432
Mycobacterium tuberculosis TKK_03_0099,1448433
Mycobacterium tuberculosis TKK_03_0100,1448434
Mycobacterium tuberculosis TKK_03_0101,1448435
Mycobacterium tuberculosis TKK_03_0102,1448436
Mycobacterium tuberculosis TKK_03_0103,1448437
Mycobacterium tuberculosis TKK_03_0105,1448439
Mycobacterium tuberculosis TKK_03_0106,1448440
Mycobacterium tuberculosis TKK_03_0108,1448442
Mycobacterium tuberculosis TKK_03_0109,1448443
Mycobacterium tuberculosis TKK_03_0111,1448445
Mycobacterium tuberculosis TKK_03_0112,1448446
Mycobacterium tuberculosis TKK_03_0113,1448447
Mycobacterium tuberculosis TKK_03_0114,1448448
Mycobacterium tuberculosis TKK_03_0115,1448449
Mycobacterium tuberculosis TKK_03_0116,1448450
Mycobacterium tuberculosis TKK_03_0118,1448452
Mycobacterium tuberculosis TKK_03_0149,1448453
Mycobacterium tuberculosis TKK_03_0150,1448454
Mycobacterium tuberculosis TKK_03_0153,1448455
Mycobacterium tuberculosis TKK_03_0154,1448456
Mycobacterium tuberculosis TKK_03_0156,1448458
Mycobacterium tuberculosis TKK_03_0158,1448459
Mycobacterium tuberculosis TKK_03_0159,1448460
Mycobacterium tuberculosis TKK_03_0160,1448461
Mycobacterium tuberculosis TKK_04_0051,1448462
Mycobacterium tuberculosis TKK_04_0054,1448463
Mycobacterium tuberculosis TKK_04_0059,1448464
Mycobacterium tuberculosis TKK_04_0060,1448465
Mycobacterium tuberculosis TKK_04_0061,1448466
Mycobacterium tuberculosis TKK_04_0062,1448467
Mycobacterium tuberculosis TKK_04_0063,1448468
Mycobacterium tuberculosis TKK_04_0064,1448469
Mycobacterium tuberculosis TKK_04_0066,1448470
Mycobacterium tuberculosis TKK_04_0067,1448471
Mycobacterium tuberculosis TKK_04_0068,1448472
Mycobacterium tuberculosis TKK_04_0069,1448473
Mycobacterium tuberculosis TKK_04_0070,1448474
Mycobacterium tuberculosis TKK_04_0071,1448475
Mycobacterium tuberculosis TKK_04_0072,1448476
Mycobacterium tuberculosis TKK_04_0075,1448477
Mycobacterium tuberculosis TKK_04_0078,1448478
Mycobacterium tuberculosis TKK_04_0079,1448479
Mycobacterium tuberculosis TKK_04_0080,1448480
Mycobacterium tuberculosis TKK_04_0081,1448481
Mycobacterium tuberculosis TKK_04_0082,1448482
Mycobacterium tuberculosis TKK_04_0083,1448483
Mycobacterium tuberculosis TKK_04_0084,1448484
Mycobacterium tuberculosis TKK_04_0086,1448485
Mycobacterium tuberculosis TKK_05MA_0001,1448486
Mycobacterium tuberculosis TKK_05MA_0004,1448488
Mycobacterium tuberculosis TKK_05MA_0009,1448490
Mycobacterium tuberculosis TKK_05MA_0010,1448491
Mycobacterium tuberculosis TKK_05MA_0011,1448492
Mycobacterium tuberculosis TKK_05MA_0012,1448493
Mycobacterium tuberculosis TKK_05MA_0016,1448495
Mycobacterium tuberculosis TKK_05MA_0017,1448496
Mycobacterium tuberculosis TKK_05MA_0018,1448497
Mycobacterium tuberculosis TKK_05MA_0020,1448498
Mycobacterium tuberculosis TKK_05MA_0025,1448501
Mycobacterium tuberculosis TKK_05MA_0026,1448502
Mycobacterium tuberculosis TKK_05MA_0031,1448504
Mycobacterium tuberculosis TKK_05MA_0033,1448505
Mycobacterium tuberculosis TKK_05MA_0035,1448506
Mycobacterium tuberculosis TKK_05MA_0036,1448507
Mycobacterium tuberculosis TKK_05MA_0037,1448508
Mycobacterium tuberculosis TKK_05MA_0040,1448509
Mycobacterium tuberculosis TKK_05MA_0044,1448512
Mycobacterium tuberculosis TKK_05MA_0046,1448513
Mycobacterium tuberculosis TKK_05MA_0048,1448514
Mycobacterium tuberculosis TKK_05MA_0051,1448516
Mycobacterium tuberculosis TKK_05MA_0052,1448517
Mycobacterium tuberculosis TKK_05MA_0055,1448519
Mycobacterium tuberculosis TKK_05MA_0056,1448520
Mycobacterium tuberculosis TKK_05MA_0058,1448521
Mycobacterium tuberculosis TKK_05MA_2005,1448522
Mycobacterium tuberculosis TKK_05MA_2008,1448523
Mycobacterium tuberculosis TKK_05MA_2015,1448524
Mycobacterium tuberculosis TKK_05SA_0010,1448526
Mycobacterium tuberculosis TKK_05SA_0011,1448527
Mycobacterium tuberculosis TKK_05SA_0012,1448528
Mycobacterium tuberculosis TKK_05SA_0014,1448529
Mycobacterium tuberculosis TKK_05SA_0016,1448530
Mycobacterium tuberculosis TKK_05SA_0017,1448531
Mycobacterium tuberculosis TKK_05SA_0018,1448532
Mycobacterium tuberculosis TKK_05SA_0019,1448533
Mycobacterium tuberculosis TKK_05SA_0020,1448534
Mycobacterium tuberculosis TKK_05SA_0021,1448535
Mycobacterium tuberculosis TKK_05SA_0023,1448536
Mycobacterium tuberculosis TKK_05SA_0024,1448537
Mycobacterium tuberculosis TKK_05SA_0025,1448538
Mycobacterium tuberculosis TKK_05SA_0026,1448539
Mycobacterium tuberculosis TKK_05SA_0031,1448540
Mycobacterium tuberculosis TKK_05SA_0036,1448542
Mycobacterium tuberculosis TKK_05SA_0041,1448544
Mycobacterium tuberculosis TKK_05SA_0042,1448545
Mycobacterium tuberculosis TKK_05SA_0043,1448546
Mycobacterium tuberculosis TKK_05SA_0044,1448547
Mycobacterium tuberculosis TKK_05SA_0046,1448548
Mycobacterium tuberculosis TKK_05SA_0047,1448549
Mycobacterium tuberculosis TKK_05SA_0048,1448550
Mycobacterium tuberculosis TKK_05SA_0050,1448551
Mycobacterium tuberculosis TKK_05SA_0052,1448552
Mycobacterium tuberculosis TKK_05SA_0054,1448554
Mycobacterium tuberculosis TKK_05SA_0055,1448555
Mycobacterium tuberculosis TKK_05SA_0058,1448556
Mycobacterium tuberculosis TKK_04_0074,1448559
Mycobacterium tuberculosis TKK_04_0085,1448560
Mycobacterium tuberculosis TKK_04_0089,1448561
Mycobacterium tuberculosis TKK_04_0090,1448562
Mycobacterium tuberculosis TKK_04_0094,1448563
Mycobacterium tuberculosis TKK_04_0095,1448564
Mycobacterium tuberculosis TKK_04_0096,1448565
Mycobacterium tuberculosis TKK_04_0097,1448566
Mycobacterium tuberculosis TKK_04_0098,1448567
Mycobacterium tuberculosis TKK_04_0099,1448568
Mycobacterium tuberculosis TKK_04_0103,1448569
Mycobacterium tuberculosis TKK_04_0105,1448570
Mycobacterium tuberculosis TKK_04_0106,1448571
Mycobacterium tuberculosis TKK_04_0107,1448572
Mycobacterium tuberculosis TKK_04_0108,1448573
Mycobacterium tuberculosis TKK_04_0109,1448574
Mycobacterium tuberculosis TKK_04_0112,1448575
Mycobacterium tuberculosis TKK_04_0113,1448576
Mycobacterium tuberculosis TKK_04_0114,1448577
Mycobacterium tuberculosis TKK_04_0117,1448579
Mycobacterium tuberculosis TKK_04_0118,1448580
Mycobacterium tuberculosis TKK_04_0120,1448582
Mycobacterium tuberculosis TKK_04_0122,1448584
Mycobacterium tuberculosis TKK_04_0123,1448585
Mycobacterium tuberculosis TKK_04_0125,1448587
Mycobacterium tuberculosis TKK_04_0126,1448588
Mycobacterium tuberculosis TKK_04_0129,1448589
Mycobacterium tuberculosis TKK_04_0130,1448590
Mycobacterium tuberculosis TKK_04_0131,1448591
Mycobacterium tuberculosis TKK_04_0132,1448592
Mycobacterium tuberculosis TKK_04_0134,1448593
Mycobacterium tuberculosis TKK_04_0136,1448594
Mycobacterium tuberculosis TKK_04_0137,1448595
Mycobacterium tuberculosis TKK_04_0139,1448596
Mycobacterium tuberculosis TKK_04_0140,1448597
Mycobacterium tuberculosis TKK_04_0141,1448598
Mycobacterium tuberculosis TKK_04_0145,1448599
Mycobacterium tuberculosis TKK_04_0148,1448600
Mycobacterium tuberculosis TKK_04_0149,1448601
Mycobacterium tuberculosis TKK_04_0150,1448602
Mycobacterium tuberculosis TKK_04_0153,1448604
Mycobacterium tuberculosis TKK_04_0155,1448605
Mycobacterium tuberculosis TKK_04_0157,1448606
Mycobacterium tuberculosis TKK_04_0158,1448607
Mycobacterium tuberculosis TKK_04_0159,1448608
Mycobacterium tuberculosis TKK_04_0104,1448609
